gene_id	gene_name	SRR2179997	SRR2179998
agat-pseudogene-317	agat-pseudogene-317	0	0
agat-pseudogene-318	agat-pseudogene-318	0.06348	0.122338
agat-pseudogene-319	agat-pseudogene-319	0.057329	0
agat-pseudogene-32	agat-pseudogene-32	0.01172	0
agat-pseudogene-320	agat-pseudogene-320	0	0
agat-pseudogene-321	agat-pseudogene-321	0	0
agat-pseudogene-322	agat-pseudogene-322	0.110261	0
agat-pseudogene-323	agat-pseudogene-323	0.011394	0
agat-pseudogene-324	agat-pseudogene-324	0.285846	0.268723
agat-pseudogene-325	agat-pseudogene-325	0	0
agat-pseudogene-326	agat-pseudogene-326	0	0
agat-pseudogene-328	agat-pseudogene-328	0	0
agat-pseudogene-329	agat-pseudogene-329	0	0
agat-pseudogene-33	agat-pseudogene-33	1.106109	1.618197
agat-pseudogene-330	agat-pseudogene-330	0.803673	1.203805
agat-pseudogene-331	agat-pseudogene-331	0.758123	0.913266
agat-pseudogene-332	agat-pseudogene-332	0.282627	0.152923
agat-pseudogene-333	agat-pseudogene-333	0.205146	0.241265
agat-pseudogene-334	agat-pseudogene-334	1.713329	2.457323
agat-pseudogene-335	agat-pseudogene-335	0.474443	0.380704
agat-pseudogene-336	agat-pseudogene-336	0	0
agat-pseudogene-337	agat-pseudogene-337	1.607466	1.266503
agat-pseudogene-338	agat-pseudogene-338	0	0.021595
agat-pseudogene-339	agat-pseudogene-339	0	0.030552
agat-pseudogene-34	agat-pseudogene-34	0	0
agat-pseudogene-340	agat-pseudogene-340	0.563069	0.35954
agat-pseudogene-341	agat-pseudogene-341	1.148629	1.804963
agat-pseudogene-342	agat-pseudogene-342	0.125826	0.234844
agat-pseudogene-343	agat-pseudogene-343	2.346002	2.349002
agat-pseudogene-344	agat-pseudogene-344	0.227801	0.188211
agat-pseudogene-35	agat-pseudogene-35	0.352832	0.336541
agat-pseudogene-36	agat-pseudogene-36	0	0
agat-pseudogene-37	agat-pseudogene-37	0	0.02842
agat-pseudogene-38	agat-pseudogene-38	0	0
agat-pseudogene-39	agat-pseudogene-39	0.430885	0.249213
agat-pseudogene-4	agat-pseudogene-4	0.093024	0
agat-pseudogene-40	agat-pseudogene-40	1.9109	2.537664
agat-pseudogene-41	agat-pseudogene-41	1.01587	0.647535
agat-pseudogene-42	agat-pseudogene-42	0	0
agat-pseudogene-43	agat-pseudogene-43	1.178219	1.001791
agat-pseudogene-44	agat-pseudogene-44	0.088478	0.049242
agat-pseudogene-45	agat-pseudogene-45	0.492048	0.414883
agat-pseudogene-46	agat-pseudogene-46	0.061831	0.05958
agat-pseudogene-47	agat-pseudogene-47	3.276219	3.548696
agat-pseudogene-48	agat-pseudogene-48	0	0
agat-pseudogene-49	agat-pseudogene-49	0	0
agat-pseudogene-5	agat-pseudogene-5	0	0
agat-pseudogene-50	agat-pseudogene-50	0.389417	0.595809
agat-pseudogene-51	agat-pseudogene-51	0.343562	0.348445
agat-pseudogene-52	agat-pseudogene-52	0	0
agat-pseudogene-53	agat-pseudogene-53	0	0.157362
agat-pseudogene-54	agat-pseudogene-54	0.058274	0.074644
agat-pseudogene-55	agat-pseudogene-55	4.301803	4.062196
agat-pseudogene-56	agat-pseudogene-56	0	0
agat-pseudogene-57	agat-pseudogene-57	0.506301	0.687268
agat-pseudogene-58	agat-pseudogene-58	0.084646	0.065603
agat-pseudogene-59	agat-pseudogene-59	0	0
agat-pseudogene-6	agat-pseudogene-6	0.956386	1.636197
agat-pseudogene-60	agat-pseudogene-60	0.013056	0.013257
agat-pseudogene-61	agat-pseudogene-61	0.118816	0.168498
agat-pseudogene-62	agat-pseudogene-62	1.331113	1.438855
agat-pseudogene-63	agat-pseudogene-63	1.480434	1.071149
agat-pseudogene-64	agat-pseudogene-64	0	0.01331
agat-pseudogene-65	agat-pseudogene-65	0	0
agat-pseudogene-66	agat-pseudogene-66	0	0.061038
agat-pseudogene-67	agat-pseudogene-67	0	0
agat-pseudogene-68	agat-pseudogene-68	0	0
agat-pseudogene-69	agat-pseudogene-69	0	0
agat-pseudogene-7	agat-pseudogene-7	2.606633	2.99261
agat-pseudogene-70	agat-pseudogene-70	0	0
agat-pseudogene-71	agat-pseudogene-71	0.010862	0.009299
agat-pseudogene-72	agat-pseudogene-72	0	0
agat-pseudogene-73	agat-pseudogene-73	0	0.512613
agat-pseudogene-74	agat-pseudogene-74	2.255814	2.342272
agat-pseudogene-75	agat-pseudogene-75	0	0.019075
agat-pseudogene-76	agat-pseudogene-76	0	0
agat-pseudogene-77	agat-pseudogene-77	0.00538	0.010369
agat-pseudogene-78	agat-pseudogene-78	3.610371	4.336379
agat-pseudogene-79	agat-pseudogene-79	0.250708	0.243578
agat-pseudogene-8	agat-pseudogene-8	0	0
agat-pseudogene-80	agat-pseudogene-80	0.555318	0.636094
agat-pseudogene-81	agat-pseudogene-81	0	0
agat-pseudogene-82	agat-pseudogene-82	0.300321	0.361736
agat-pseudogene-83	agat-pseudogene-83	0.833809	0.70145
agat-pseudogene-84	agat-pseudogene-84	0.555603	0.11902
agat-pseudogene-85	agat-pseudogene-85	0.718157	0.864559
agat-pseudogene-86	agat-pseudogene-86	0.595318	0.691827
agat-pseudogene-87	agat-pseudogene-87	0.01645	0
agat-pseudogene-88	agat-pseudogene-88	0.031553	0.1071
agat-pseudogene-89	agat-pseudogene-89	1.479448	1.819454
agat-pseudogene-9	agat-pseudogene-9	0.081944	0
agat-pseudogene-90	agat-pseudogene-90	6.774131	6.76552
agat-pseudogene-91	agat-pseudogene-91	0	0
agat-pseudogene-92	agat-pseudogene-92	0	0
agat-pseudogene-93	agat-pseudogene-93	0	0
agat-pseudogene-94	agat-pseudogene-94	0	0
agat-pseudogene-95	agat-pseudogene-95	0	0
agat-pseudogene-96	agat-pseudogene-96	0.012174	0
agat-pseudogene-97	agat-pseudogene-97	0	0
agat-pseudogene-98	agat-pseudogene-98	0.07556	0.072809
agat-pseudogene-99	agat-pseudogene-99	0	0
gene-42sp43	gene-42sp43	0.077642	0.024939
gene-a1cf	gene-a1cf	15.772798	18.692451
gene-a2m2a	gene-a2m2a	3.784032	4.378863
gene-a2m2b	gene-a2m2b	0.063947	0.040461
gene-a2m2c	gene-a2m2c	1.214391	1.146516
gene-a2m2d	gene-a2m2d	35.824309	35.823305
gene-a2m2e	gene-a2m2e	79.295434	90.313066
gene-a2m2f	gene-a2m2f	2.585084	2.184598
gene-a2m2h	gene-a2m2h	15.404352	17.100586
gene-a2m3a	gene-a2m3a	0.079111	0.180399
gene-a2m3b	gene-a2m3b	0.659316	0.704366
gene-a2m3d	gene-a2m3d	0.107712	0.05521
gene-a2m3f	gene-a2m3f	0.442776	0.333627
gene-a2m3g	gene-a2m3g	0.421812	0.396282
gene-a2m3h	gene-a2m3h	0.34047	0.221025
gene-aaas	gene-aaas	33.109855	33.945579
gene-aacs	gene-aacs	2.947611	3.314476
gene-aadac	gene-aadac	1.696904	1.96499
gene-aadacl4	gene-aadacl4	0.206704	0.044262
gene-aadat	gene-aadat	7.474325	7.506424
gene-aagab	gene-aagab	21.76412	23.022239
gene-aak1a	gene-aak1a	1.537014	2.008861
gene-aak1b	gene-aak1b	2.686413	3.386266
gene-aamdc	gene-aamdc	2.061015	2.531163
gene-aamp	gene-aamp	46.179359	46.720612
gene-aanat1	gene-aanat1	0.526676	0.465212
gene-aanat2	gene-aanat2	0.989352	0.881837
gene-aar2	gene-aar2	20.032918	17.460821
gene-aars1	gene-aars1	58.433487	59.154377
gene-aars2	gene-aars2	3.331089	3.649605
gene-aarsd1	gene-aarsd1	11.339484	11.085471
gene-aasdh	gene-aasdh	1.015349	1.271438
gene-aasdhppt	gene-aasdhppt	3.998361	4.454813
gene-aass	gene-aass	5.051146	5.423
gene-aatf	gene-aatf	25.515606	23.855892
gene-aatka	gene-aatka	0.662735	0.880662
gene-aatkb	gene-aatkb	0.930556	0.949667
gene-abat	gene-abat	8.397294	9.776578
gene-abca12	gene-abca12	2.362232	2.877283
gene-abca1a	gene-abca1a	4.032137	4.642364
gene-abca1b	gene-abca1b	28.751343	33.964916
gene-abca2	gene-abca2	0.451954	0.573803
gene-abca3b	gene-abca3b	6.342274	7.256689
gene-abca4a	gene-abca4a	1.378915	1.429
gene-abca4b	gene-abca4b	0.040735	0.051028
gene-abca5	gene-abca5	2.911492	3.21339
gene-abca7	gene-abca7	0.293537	0.543374
gene-abcb10	gene-abcb10	8.237389	8.339445
gene-abcb11a	gene-abcb11a	15.530517	13.62152
gene-abcb11b	gene-abcb11b	0	0.011409
gene-abcb4	gene-abcb4	0.075939	0.099783
gene-abcb5	gene-abcb5	10.916806	12.644845
gene-abcb6a	gene-abcb6a	1.919124	2.181376
gene-abcb6b	gene-abcb6b	2.961867	3.639696
gene-abcb7	gene-abcb7	24.006245	26.057495
gene-abcb8	gene-abcb8	8.163063	8.547783
gene-abcb9	gene-abcb9	0.621018	0.666625
gene-abcc1	gene-abcc1	4.017096	4.405395
gene-abcc10	gene-abcc10	3.893315	4.578222
gene-abcc12	gene-abcc12	0.133278	0.110914
gene-abcc13	gene-abcc13	1.037681	1.285054
gene-abcc2	gene-abcc2	17.215668	16.665274
gene-abcc3	gene-abcc3	5.156063	5.533052
gene-abcc4	gene-abcc4	8.672924	10.697441
gene-abcc5	gene-abcc5	9.266031	8.926785
gene-abcc6a	gene-abcc6a	0.165985	0.144391
gene-abcc6b.2	gene-abcc6b.2	1.978451	1.736543
gene-abcc8	gene-abcc8	0.341392	0.315729
gene-abcc8b	gene-abcc8b	0	0
gene-abcc9	gene-abcc9	1.162364	1.543841
gene-abcd1	gene-abcd1	0.655427	0.851821
gene-abcd2	gene-abcd2	0.130353	0.151406
gene-abcd3a	gene-abcd3a	13.573319	14.278547
gene-abcd3b	gene-abcd3b	6.207012	8.106563
gene-abcd4	gene-abcd4	7.612811	8.981185
gene-abce1	gene-abce1	159.087937	160.455673
gene-abcf1	gene-abcf1	116.421579	120.354738
gene-abcf2a	gene-abcf2a	85.880817	87.104526
gene-abcf2b	gene-abcf2b	0.41623	0.522015
gene-abcf3	gene-abcf3	27.030776	27.817604
gene-abcg1	gene-abcg1	0.166961	0.085174
gene-abcg2a	gene-abcg2a	1.525874	1.941126
gene-abcg2b	gene-abcg2b	0.036816	0.053263
gene-abcg2c	gene-abcg2c	10.721963	10.240426
gene-abcg2d	gene-abcg2d	0.037163	0.053715
gene-abcg4a	gene-abcg4a	0.105618	0.13027
gene-abcg4b	gene-abcg4b	1.130508	1.146092
gene-abcg5	gene-abcg5	0.081989	0.142208
gene-abcg8	gene-abcg8	0.121835	0.111507
gene-abch1	gene-abch1	2.040181	2.327286
gene-abhd10a	gene-abhd10a	2.421627	2.479726
gene-abhd10b	gene-abhd10b	34.570526	32.510863
gene-abhd11	gene-abhd11	5.560853	6.512268
gene-abhd12	gene-abhd12	10.538575	11.573652
gene-abhd13	gene-abhd13	2.914752	3.536966
gene-abhd14a	gene-abhd14a	3.204131	2.771745
gene-abhd14b	gene-abhd14b	4.512697	4.260568
gene-abhd15a	gene-abhd15a	0.947511	0.990394
gene-abhd16a	gene-abhd16a	21.332015	19.724955
gene-abhd17aa	gene-abhd17aa	15.257452	16.649651
gene-abhd17ab	gene-abhd17ab	6.648811	5.961116
gene-abhd17b	gene-abhd17b	4.742288	4.841367
gene-abhd17c	gene-abhd17c	25.412246	27.360105
gene-abhd18	gene-abhd18	6.006987	6.73625
gene-abhd2a	gene-abhd2a	0.352337	0.588624
gene-abhd2b	gene-abhd2b	0.190514	0.30685
gene-abhd3	gene-abhd3	0.182757	0.244904
gene-abhd4	gene-abhd4	4.429534	5.123337
gene-abhd5a	gene-abhd5a	0.206865	0.487261
gene-abhd5b	gene-abhd5b	0	0.020339
gene-abhd6a	gene-abhd6a	0.421791	0.352245
gene-abhd6b	gene-abhd6b	0.417427	0.216766
gene-abhd8a	gene-abhd8a	0.060629	0.144477
gene-abhd8b	gene-abhd8b	1.863953	1.750071
gene-abi1a	gene-abi1a	23.278478	25.133056
gene-abi1b	gene-abi1b	2.52278	3.006442
gene-abi2a	gene-abi2a	17.30483	17.627934
gene-abi2b	gene-abi2b	29.399585	28.99452
gene-abi3a	gene-abi3a	0.204616	0.37832
gene-abi3b	gene-abi3b	9.56264	10.118768
gene-abi3bpa	gene-abi3bpa	0.04761	0.025834
gene-abi3bpb	gene-abi3bpb	4.966655	6.193739
gene-abitram	gene-abitram	20.873795	18.066413
gene-abl1	gene-abl1	11.649074	12.622643
gene-abl2	gene-abl2	7.310836	8.53205
gene-ablim1a	gene-ablim1a	0.9666	0.950568
gene-ablim1b	gene-ablim1b	14.898416	15.737853
gene-ablim2	gene-ablim2	0.927689	1.150333
gene-ablim3	gene-ablim3	5.876662	6.324664
gene-abr	gene-abr	8.427264	8.811105
gene-abraa	gene-abraa	5.36797	5.27156
gene-abrab	gene-abrab	0.210718	0.452953
gene-abracl	gene-abracl	66.607633	63.462189
gene-abraxas1	gene-abraxas1	15.002146	15.368675
gene-abraxas2	gene-abraxas2	6.072787	7.053528
gene-abt1	gene-abt1	20.699481	19.156976
gene-abtb1	gene-abtb1	1.336648	1.246885
gene-abtb2a	gene-abtb2a	0.607414	0.700175
gene-abtb2b	gene-abtb2b	6.216246	7.160505
gene-acaa1	gene-acaa1	9.620385	10.536153
gene-acaa2	gene-acaa2	26.830376	30.74344
gene-acaca	gene-acaca	3.051575	3.222615
gene-acacb	gene-acacb	5.950146	6.960603
gene-acad11	gene-acad11	4.569043	4.425297
gene-acad8	gene-acad8	11.469996	12.251166
gene-acad9	gene-acad9	6.306597	7.046852
gene-acadl	gene-acadl	7.746214	10.072975
gene-acadm	gene-acadm	34.529746	36.699137
gene-acads	gene-acads	17.799307	22.927283
gene-acadsb	gene-acadsb	24.70844	24.273115
gene-acadvl	gene-acadvl	39.709562	43.666777
gene-acana	gene-acana	0.395773	0.478605
gene-acanb	gene-acanb	0.00314	0.012104
gene-acap1	gene-acap1	1.434219	1.869813
gene-acap2a	gene-acap2a	0.853323	0.994113
gene-acap2b	gene-acap2b	5.716694	6.849309
gene-acap3a	gene-acap3a	6.695716	6.526265
gene-acap3b	gene-acap3b	1.394693	1.732583
gene-acat1	gene-acat1	17.117267	18.07749
gene-acat2	gene-acat2	29.221385	30.238354
gene-acbd3	gene-acbd3	18.53701	18.454215
gene-acbd4	gene-acbd4	0.412061	0.60604
gene-acbd5a	gene-acbd5a	2.445449	2.891872
gene-acbd5b	gene-acbd5b	0.056942	0.042848
gene-acbd6	gene-acbd6	12.714861	13.150494
gene-acbd7	gene-acbd7	11.616529	13.623292
gene-accs	gene-accs	8.192648	10.288207
gene-acd	gene-acd	4.597144	4.076698
gene-ace	gene-ace	1.668026	1.721097
gene-ace2	gene-ace2	0.068635	0.088182
gene-acer1	gene-acer1	1.578991	1.561906
gene-acer2	gene-acer2	1.480001	1.629857
gene-acer3	gene-acer3	3.980495	4.665999
gene-ache	gene-ache	6.013633	6.963669
gene-acin1a	gene-acin1a	65.210708	66.386035
gene-acin1b	gene-acin1b	46.807812	48.326038
gene-ackr3a	gene-ackr3a	1.750148	2.35112
gene-ackr3b	gene-ackr3b	55.796521	58.040271
gene-ackr4a	gene-ackr4a	0.158037	0.221504
gene-ackr4b	gene-ackr4b	0.676516	0.712035
gene-aclya	gene-aclya	21.925111	24.493902
gene-aclyb	gene-aclyb	0.178888	0.303647
gene-acmsd	gene-acmsd	1.862879	1.578793
gene-aco1	gene-aco1	3.824241	5.251659
gene-aco2	gene-aco2	78.703995	83.084468
gene-acod1	gene-acod1	0.442177	0.383472
gene-acot11a	gene-acot11a	2.592647	3.127359
gene-acot11b	gene-acot11b	0.896413	1.314369
gene-acot12	gene-acot12	0.01203	0.074896
gene-acot13	gene-acot13	28.057723	26.345332
gene-acot14	gene-acot14	38.605731	41.885627
gene-acot16	gene-acot16	17.567557	18.327583
gene-acot17	gene-acot17	20.785892	20.423489
gene-acot18	gene-acot18	4.27302	4.091334
gene-acot19	gene-acot19	0.06113	0.068545
gene-acot20	gene-acot20	5.371961	5.024948
gene-acot21	gene-acot21	0.184688	0.080667
gene-acot22	gene-acot22	0	0
gene-acot7	gene-acot7	2.832817	2.712396
gene-acot8	gene-acot8	0.908568	1.159636
gene-acot9.1	gene-acot9.1	8.301787	8.685246
gene-acot9.2	gene-acot9.2	3.745542	4.037604
gene-acox1	gene-acox1	6.013377	6.990643
gene-acox3	gene-acox3	1.5988	1.688026
gene-acoxl	gene-acoxl	1.092273	1.54214
gene-acp1	gene-acp1	49.950329	49.007698
gene-acp2	gene-acp2	17.25047	18.678811
gene-acp5a	gene-acp5a	295.410539	328.249031
gene-acp5b	gene-acp5b	1.01699	0.886821
gene-acp6	gene-acp6	3.17224	3.413073
gene-acp7	gene-acp7	4.41569	4.322309
gene-acsbg1	gene-acsbg1	0.041277	0.013258
gene-acsbg2	gene-acsbg2	25.146558	26.661698
gene-acsf2	gene-acsf2	33.615574	35.670595
gene-acsf3	gene-acsf3	3.431779	3.695896
gene-acsl1a	gene-acsl1a	8.794095	10.401902
gene-acsl1b	gene-acsl1b	21.641952	28.718768
gene-acsl2	gene-acsl2	41.318507	45.456702
gene-acsl3a	gene-acsl3a	3.114239	3.281986
gene-acsl3b	gene-acsl3b	27.051499	27.853318
gene-acsl4a	gene-acsl4a	36.967695	36.541614
gene-acsl4b	gene-acsl4b	7.331835	7.032269
gene-acsl5	gene-acsl5	8.708738	9.909861
gene-acsl6	gene-acsl6	2.058064	2.442598
gene-acsm3	gene-acsm3	2.727326	3.063999
gene-acss1	gene-acss1	13.915009	14.936017
gene-acss2	gene-acss2	22.214418	23.141649
gene-acss2l	gene-acss2l	0.796833	0.836511
gene-acss3	gene-acss3	4.929557	4.8972
gene-acta1a	gene-acta1a	351.963079	341.595866
gene-acta1b	gene-acta1b	563.99248	616.17772
gene-acta2	gene-acta2	0.507366	0.658947
gene-actb1	gene-actb1	2731.403368	2892.484566
gene-actb2	gene-actb2	2811.888526	2851.838453
gene-actc1a	gene-actc1a	1274.135516	1283.855731
gene-actc1b	gene-actc1b	3511.018817	3994.053622
gene-actc2	gene-actc2	113.464569	111.107668
gene-acte1	gene-acte1	16.274483	16.198682
gene-actl6a	gene-actl6a	104.548378	108.992921
gene-actl6b	gene-actl6b	0.13022	0.104566
gene-actmap	gene-actmap	1.843071	2.835527
gene-actn1	gene-actn1	22.403309	23.241076
gene-actn2b	gene-actn2b	4.213248	4.27115
gene-actn3a	gene-actn3a	47.075378	55.576585
gene-actn3b	gene-actn3b	53.847037	58.7318
gene-actn4	gene-actn4	101.809038	101.946081
gene-actr10	gene-actr10	26.472003	26.489948
gene-actr1b	gene-actr1b	58.444298	60.423091
gene-actr2a	gene-actr2a	44.820013	45.194427
gene-actr2b	gene-actr2b	14.328159	15.94865
gene-actr3	gene-actr3	202.48068	219.290519
gene-actr3b	gene-actr3b	1.093959	1.111268
gene-actr5	gene-actr5	6.668197	6.619324
gene-actr6	gene-actr6	28.229556	29.175951
gene-actr8	gene-actr8	9.597578	9.993127
gene-acvr1ba	gene-acvr1ba	20.228921	23.162639
gene-acvr1bb	gene-acvr1bb	6.275991	7.547308
gene-acvr1c	gene-acvr1c	0.082515	0.06449
gene-acvr1l	gene-acvr1l	29.359804	30.916388
gene-acvr2aa	gene-acvr2aa	5.688141	6.08855
gene-acvr2ab	gene-acvr2ab	5.163072	6.621286
gene-acvr2ba	gene-acvr2ba	5.103221	5.259893
gene-acvr2bb	gene-acvr2bb	16.693172	19.761236
gene-acvrl1	gene-acvrl1	6.407508	6.500206
gene-acy1	gene-acy1	6.1076	6.231752
gene-acy3.1	gene-acy3.1	3.990983	4.305805
gene-acy3.2	gene-acy3.2	40.819477	39.902125
gene-acyp1	gene-acyp1	5.111839	5.652507
gene-acyp2	gene-acyp2	27.73038	25.735965
gene-ada	gene-ada	0.549407	0.776298
gene-ada2a	gene-ada2a	7.72387	8.273933
gene-ada2b	gene-ada2b	0.127028	0.107103
gene-adad1	gene-adad1	0.539663	0.532762
gene-adad2	gene-adad2	0.46342	0.372125
gene-adam10a	gene-adam10a	31.151063	32.135138
gene-adam10b	gene-adam10b	20.520966	19.610883
gene-adam11	gene-adam11	0.910512	0.845985
gene-adam12a	gene-adam12a	0.747719	0.882613
gene-adam12b	gene-adam12b	0.465242	0.454639
gene-adam15	gene-adam15	1.239279	1.143886
gene-adam17a	gene-adam17a	11.539529	12.887249
gene-adam17b	gene-adam17b	1.868968	2.164812
gene-adam19a	gene-adam19a	5.94819	7.121932
gene-adam19b	gene-adam19b	3.32343	3.273879
gene-adam22	gene-adam22	3.121956	3.637268
gene-adam23a	gene-adam23a	1.546792	2.062496
gene-adam23b	gene-adam23b	0.006669	0.035397
gene-adam28	gene-adam28	2.477279	3.042383
gene-adam8a	gene-adam8a	5.415976	5.412469
gene-adam8b	gene-adam8b	0.872535	0.866934
gene-adam9a	gene-adam9a	3.63503	4.619949
gene-adam9b	gene-adam9b	3.133971	3.282943
gene-adamts1	gene-adamts1	3.194545	3.468733
gene-adamts10	gene-adamts10	2.345912	2.792287
gene-adamts12	gene-adamts12	1.073463	1.011485
gene-adamts13	gene-adamts13	0.015327	0
gene-adamts14	gene-adamts14	1.161064	1.204184
gene-adamts15a	gene-adamts15a	1.520182	2.126737
gene-adamts15b	gene-adamts15b	1.046143	1.013757
gene-adamts16	gene-adamts16	1.002645	1.001074
gene-adamts17	gene-adamts17	0.929226	0.998999
gene-adamts18	gene-adamts18	3.747502	3.924308
gene-adamts2a	gene-adamts2a	0.308871	0.345248
gene-adamts3	gene-adamts3	4.87951	5.361458
gene-adamts5	gene-adamts5	0.671105	0.684021
gene-adamts6	gene-adamts6	2.39622	2.736583
gene-adamts7	gene-adamts7	1.161013	1.4143
gene-adamts8a	gene-adamts8a	0.64795	0.595187
gene-adamts9	gene-adamts9	0.846113	0.784172
gene-adamtsl3	gene-adamtsl3	0.094807	0.152372
gene-adamtsl4	gene-adamtsl4	6.872819	7.286421
gene-adamtsl5	gene-adamtsl5	1.647502	1.964763
gene-adamtsl7	gene-adamtsl7	0.964296	1.422192
gene-adap2	gene-adap2	0.823618	1.084637
gene-adar	gene-adar	11.056367	11.629555
gene-adarb1a	gene-adarb1a	1.360848	1.467399
gene-adarb1b	gene-adarb1b	1.747214	2.04803
gene-adarb2	gene-adarb2	0.340533	0.500384
gene-adat1	gene-adat1	2.765499	3.088118
gene-adat2	gene-adat2	7.117713	6.774112
gene-adat3	gene-adat3	6.373615	5.169971
gene-adck1	gene-adck1	1.51	2.161597
gene-adck2	gene-adck2	5.285376	5.206405
gene-adck5	gene-adck5	4.549064	5.357358
gene-adcy1a	gene-adcy1a	0.065134	0.049081
gene-adcy1b	gene-adcy1b	0.101441	0.149902
gene-adcy2a	gene-adcy2a	0.137531	0.137156
gene-adcy2b	gene-adcy2b	1.585179	1.608294
gene-adcy3a	gene-adcy3a	1.727132	1.798936
gene-adcy3b	gene-adcy3b	0.054148	0.056191
gene-adcy5	gene-adcy5	1.04914	1.439284
gene-adcy6a	gene-adcy6a	1.958695	2.272511
gene-adcy6b	gene-adcy6b	5.198653	5.605616
gene-adcy7	gene-adcy7	5.751657	4.921584
gene-adcy8	gene-adcy8	1.071063	0.850784
gene-adcy9	gene-adcy9	3.175832	3.31467
gene-adcyap1a	gene-adcyap1a	0.300204	0.307715
gene-adcyap1b	gene-adcyap1b	3.527621	3.879754
gene-adcyap1r1a	gene-adcyap1r1a	0.239916	0.252712
gene-adcyap1r1b	gene-adcyap1r1b	1.254605	1.588208
gene-add1	gene-add1	22.503502	27.714505
gene-add2	gene-add2	2.99378	3.790019
gene-add3a	gene-add3a	31.770525	34.765367
gene-add3b	gene-add3b	0.61811	0.678162
gene-adgb	gene-adgb	0.421868	0.40421
gene-adgra1a	gene-adgra1a	0.422331	0.452977
gene-adgra1b	gene-adgra1b	0.094783	0.100465
gene-adgra2	gene-adgra2	1.673273	2.07832
gene-adgra3	gene-adgra3	13.065665	14.612345
gene-adgrb1a	gene-adgrb1a	0.677734	0.741306
gene-adgrb1b	gene-adgrb1b	0.320085	0.405107
gene-adgrb2	gene-adgrb2	0.087264	0.132862
gene-adgrb3	gene-adgrb3	0.653553	0.718623
gene-adgrd1	gene-adgrd1	0.342042	0.536069
gene-adgrd2	gene-adgrd2	4.363402	4.749836
gene-adgre10	gene-adgre10	0.010114	0.013001
gene-adgre13	gene-adgre13	0	0.011447
gene-adgre14	gene-adgre14	0.109408	0.127676
gene-adgre15	gene-adgre15	0.011723	0.022622
gene-adgre5a	gene-adgre5a	0.109107	0.157703
gene-adgre5b.1	gene-adgre5b.1	4.806839	5.207148
gene-adgre5b.2	gene-adgre5b.2	0.088671	0.029546
gene-adgre5b.3	gene-adgre5b.3	2.357077	2.574271
gene-adgre9	gene-adgre9	0.415333	0.355577
gene-adgrf3a	gene-adgrf3a	0	0
gene-adgrf3b	gene-adgrf3b	0.319166	0.396574
gene-adgrf6	gene-adgrf6	0.183388	0.230055
gene-adgrf7	gene-adgrf7	0.109729	0.090606
gene-adgrf8	gene-adgrf8	0.214246	0.191341
gene-adgrg1	gene-adgrg1	16.875313	17.541386
gene-adgrg11	gene-adgrg11	0.058676	0.048791
gene-adgrg2a	gene-adgrg2a	0.629515	0.699253
gene-adgrg3	gene-adgrg3	0.178392	0.131452
gene-adgrg4a	gene-adgrg4a	0	0
gene-adgrg4b	gene-adgrg4b	0.416365	0.457342
gene-adgrg6	gene-adgrg6	1.04707	1.31551
gene-adgrg7.1	gene-adgrg7.1	0.014325	0.015425
gene-adgrl1.1	gene-adgrl1.1	2.591004	2.819775
gene-adgrl1a	gene-adgrl1a	0.223226	0.317324
gene-adgrl2a	gene-adgrl2a	12.91889	14.177526
gene-adgrl2b.1	gene-adgrl2b.1	11.566907	12.994166
gene-adgrl3.1	gene-adgrl3.1	1.793989	2.377226
gene-adgrl4	gene-adgrl4	2.29816	2.552802
gene-adgrv1	gene-adgrv1	2.025788	2.534593
gene-adh5	gene-adh5	75.076517	77.628306
gene-adh5l	gene-adh5l	4.165407	3.812046
gene-adh8a	gene-adh8a	0.529374	0.394035
gene-adh8b	gene-adh8b	133.30892	133.742987
gene-adhfe1	gene-adhfe1	10.604086	9.80472
gene-adi1	gene-adi1	42.412524	41.321866
gene-adipoqa	gene-adipoqa	0.343841	0.449324
gene-adipoqb	gene-adipoqb	0.034198	0.164768
gene-adipor1a	gene-adipor1a	14.915325	14.587074
gene-adipor1b	gene-adipor1b	22.33023	22.856071
gene-adipor2	gene-adipor2	19.89756	19.61783
gene-adisspa	gene-adisspa	0.483212	0.582027
gene-adisspb	gene-adisspb	13.504913	12.733508
gene-adka	gene-adka	107.04517	108.423862
gene-adkb	gene-adkb	47.206852	47.681992
gene-adm2a	gene-adm2a	0.464329	0.708425
gene-adm2b	gene-adm2b	0.021369	0.027455
gene-adma	gene-adma	1.451589	1.48352
gene-admb	gene-admb	0.418028	0.360312
