id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0006753	nucleoside phosphate metabolic process	0.0173293023354604	664	1.60286982320811	2.76176429253524e-30	1.47524242626258e-28	36397	227	403	1.92584185603354	6.06580879029656e-30	5.55454776368585e-28
GO:0001501	skeletal system development	0.0305392258090421	1050	1.4382769744982	7.21434977625763e-30	3.79049033326323e-28	50641	264	447	2.019278466794	1.81087617216669e-39	8.29122590256319e-37
GO:0048704	embryonic skeletal system morphogenesis	0.0142082703956684	566	1.66642767557623	8.26132226188143e-30	4.27057062085967e-28	51558	127	203	2.13898379014459	7.21043319897785e-23	2.68714400031674e-21
GO:0051276	chromosome organization	0.00945180144655772	412	1.82345007945559	4.28071992163737e-29	2.17773132521393e-27	27460	123	246	1.70950279291083	5.99733317593127e-12	5.75492599666458e-11
GO:0044283	small molecule biosynthetic process	0.012339683970887	503	1.70519951248727	9.76549726045267e-29	4.89037792496106e-27	31000	171	318	1.83852187162109	4.55261506970635e-20	1.12239471526222e-18
GO:0072521	purine-containing compound metabolic process	0.0142096004693057	561	1.65155197690261	1.13208587784166e-28	5.58205421305001e-27	35782	192	351	1.87022527771442	1.685573442776e-23	7.10824063696984e-22
GO:0030031	cell projection assembly	0.0191611050112629	711	1.55224511470588	1.28198787604143e-28	6.22541082229211e-27	33651	214	438	1.67047304878045	3.57999481244395e-18	7.45057361940445e-17
GO:0006650	glycerophospholipid metabolic process	0.00922679467702128	402	1.8225793637672	2.17819952609739e-28	1.04195962405106e-26	42107	119	206	1.97505662481931	1.41697368864795e-17	2.61000038627396e-16
GO:0046486	glycerolipid metabolic process	0.0105681411543664	445	1.76145948136182	2.67984391465648e-28	1.26307349212853e-26	40668	135	243	1.8994475476787	9.73853259517222e-18	1.89163617985012e-16
GO:0000226	microtubule cytoskeleton organization	0.0177926821827779	668	1.57053020417991	3.21121939299764e-28	1.49158813834166e-26	38367	205	408	1.71788270856236	3.38989481815358e-19	7.65113583956495e-18
GO:0048193	Golgi vesicle transport	0.00794289053919284	359	1.89071958543061	3.35479244382411e-28	1.53601568320804e-26	33664	117	191	2.09436467822584	4.1025558567526e-20	1.01927841247225e-18
