id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0009308	amine metabolic process	0.00158186352717953	17	1.63350332299059	0.0368801635780863	0.666031763937096	12715	10	20	1.01557239057239	0.560937020629907	0.936368726578671
GO:0046486	glycerolipid metabolic process	0.0183512886336732	141	1.16786504605709	0.0371698374246389	0.666031763937096	51384	68	131	1.05433469555607	0.298918284069465	0.891971071304168
GO:0070588	calcium ion transmembrane transport	0.0154064522060936	120	1.18391008112517	0.0373769500042683	0.666031763937096	71925	54	103	1.0648720211827	0.290536443954295	0.891971071304168
GO:0051131	chaperone-mediated protein complex assembly	0.000467558737392892	7	2.2756317077955	0.0374530501661552	0.666031763937096	12746	4	7	1.16065416065416	0.48322933315875	0.891971071304168
GO:0009895	negative regulation of catabolic process	0.00714555129615641	60	1.27630838581892	0.0376485043207284	0.666031763937096	29199	27	50	1.09681818181818	0.296830724608159	0.891971071304168
GO:0098739	import across plasma membrane	0.00904869820154446	74	1.24304179078489	0.0379582408463344	0.667122285201263	34166	54	84	1.30573593073593	0.00378288294370705	0.444519228818573
GO:0071391	cellular response to estrogen stimulus	0.00124125090507878	14	1.71438584046883	0.039264122441307	0.679187065171105	20711	8	10	1.62491582491582	0.0494423277399274	0.7580666840395
GO:0039021	pronephric glomerulus development	0.00320969931010272	30	1.4206824626653	0.0394276087993289	0.679187065171105	63136	12	16	1.52335858585859	0.0334892805602947	0.682217238080549
GO:0060341	regulation of cellular localization	0.00556055329699435	48	1.31208914702978	0.0395230978996546	0.679187065171105	30730	26	46	1.14803835456009	0.199786677309706	0.891971071304168
GO:0007219	Notch signaling pathway	0.0121058532084978	96	1.20535769050058	0.039963602860141	0.679187065171105	41907	48	76	1.28282828282828	0.00995246796313641	0.605704210600557
GO:0090150	establishment of protein localization to membrane	0.0100360568760389	81	1.22676681258977	0.0400406879868417	0.679187065171105	28841	45	85	1.075311942959	0.281976220371548	0.891971071304168
GO:0006984	ER-nucleus signaling pathway	0.00101556892233719	12	1.79602326144354	0.040160187193085	0.679187065171105	22073	5	10	1.01557239057239	0.604077850279584	0.936368726578671
GO:1903051	negative regulation of proteolysis involved in protein catabolic process	0.000796155883560635	10	1.90915858499904	0.0412337244057947	0.688568896562274	46041	2	5	0.812457912457912	0.80281269725704	0.973208276573681
GO:0042255	ribosome assembly	0.00172552682637846	18	1.58559001827713	0.0412411240231235	0.688568896562274	36203	13	17	1.55322836205189	0.0210572702142861	0.645548931365244
GO:0015918	sterol transport	0.00361091172386556	33	1.38911174127274	0.0414831391755628	0.688568896562274	32108	15	25	1.21868686868687	0.190258390984146	0.891971071304168
GO:0007095	mitotic G2 DNA damage checkpoint signaling	0.000691673484143229	9	1.97779600844764	0.0425865793823838	0.700141636637771	17352	5	8	1.26946548821549	0.3466014204723	0.891971071304168
